,date,raw_daily,raw_weekly,harmonized_daily,region,keyword
308,2020-11-04,32,24,3.6186466,US,Budweiser
309,2020-11-05,46,24,5.2018042,US,Budweiser
310,2020-11-06,51,24,5.7672176,US,Budweiser
311,2020-11-07,65,24,7.3503757,US,Budweiser
312,2020-11-08,66,28,7.8647189,US,Budweiser
313,2020-11-09,66,28,7.8647189,US,Budweiser
314,2020-11-10,59,28,7.0305824,US,Budweiser
315,2020-11-11,65,28,7.7455568,US,Budweiser
316,2020-11-12,61,28,7.2689071,US,Budweiser
317,2020-11-13,67,28,7.983882,US,Budweiser
318,2020-11-14,81,28,9.6521549,US,Budweiser
319,2020-11-15,86,31,10.16546,US,Budweiser
320,2020-11-16,67,31,7.9196019,US,Budweiser
321,2020-11-17,68,31,8.0378046,US,Budweiser
322,2020-11-18,70,31,8.2742109,US,Budweiser
323,2020-11-19,71,31,8.3924141,US,Budweiser
324,2020-11-20,74,31,8.7470236,US,Budweiser
325,2020-11-21,83,31,9.8108501,US,Budweiser
326,2020-11-22,96,37,11.246754,US,Budweiser
327,2020-11-23,72,37,8.4350653,US,Budweiser
328,2020-11-24,89,37,10.426678,US,Budweiser
329,2020-11-25,77,37,9.020833,US,Budweiser
330,2020-11-26,100,37,11.715368,US,Budweiser
331,2020-11-27,96,37,11.246754,US,Budweiser
332,2020-11-28,95,37,11.1296,US,Budweiser
333,2020-11-29,91,31,13.323651,US,Budweiser
334,2020-11-30,67,31,9.8097219,US,Budweiser
335,2020-12-01,44,31,6.4422054,US,Budweiser
336,2020-12-02,51,31,7.4671016,US,Budweiser
337,2020-12-03,43,31,6.2957916,US,Budweiser
338,2020-12-04,57,31,8.3455849,US,Budweiser
339,2020-12-05,66,31,9.6633081,US,Budweiser
340,2020-12-06,65,37,10.841385,US,Budweiser
341,2020-12-07,51,37,8.5063171,US,Budweiser
342,2020-12-08,56,37,9.34027,US,Budweiser
343,2020-12-09,59,37,9.840642,US,Budweiser
344,2020-12-10,73,37,12.17571,US,Budweiser
345,2020-12-11,58,37,9.673851,US,Budweiser
346,2020-12-12,77,37,12.842872,US,Budweiser
347,2020-12-13,58,40,9.7064657,US,Budweiser
348,2020-12-14,48,40,8.032937,US,Budweiser
349,2020-12-15,52,40,8.7023487,US,Budweiser
350,2020-12-16,55,40,9.2044058,US,Budweiser
351,2020-12-17,78,40,13.053521,US,Budweiser
352,2020-12-18,100,40,16.735285,US,Budweiser
353,2020-12-19,82,40,13.722934,US,Budweiser
354,2020-12-20,82,43,14.153687,US,Budweiser
355,2020-12-21,58,43,10.011146,US,Budweiser
356,2020-12-22,58,43,10.011146,US,Budweiser
357,2020-12-23,58,43,10.011146,US,Budweiser
358,2020-12-24,80,43,13.808475,US,Budweiser
359,2020-12-25,85,43,14.671506,US,Budweiser
360,2020-12-26,72,43,12.427628,US,Budweiser
361,2020-12-27,63,33,11.089572,US,Budweiser
362,2020-12-28,47,33,8.2731733,US,Budweiser
363,2020-12-29,44,33,7.7450986,US,Budweiser
364,2020-12-30,47,33,8.2731733,US,Budweiser
365,2020-12-31,63,33,11.089572,US,Budweiser
366,2021-01-01,62,33,10.913548,US,Budweiser
367,2021-01-02,45,33,7.921123,US,Budweiser
368,2021-01-03,52,26,9.6589775,US,Budweiser
369,2021-01-04,33,26,6.1297355,US,Budweiser
370,2021-01-05,33,26,6.1297355,US,Budweiser
371,2021-01-06,27,26,5.0152383,US,Budweiser
372,2021-01-07,34,26,6.315485,US,Budweiser
373,2021-01-08,39,26,7.2442327,US,Budweiser
374,2021-01-09,59,26,10.959225,US,Budweiser
375,2021-01-10,52,26,10.020737,US,Budweiser
376,2021-01-11,29,26,5.5884876,US,Budweiser
377,2021-01-12,34,26,6.5520205,US,Budweiser
378,2021-01-13,29,26,5.5884876,US,Budweiser
379,2021-01-14,39,26,7.515553,US,Budweiser
380,2021-01-15,36,26,6.9374332,US,Budweiser
381,2021-01-16,48,26,9.2499113,US,Budweiser
382,2021-01-17,70,28,13.015895,US,Budweiser
383,2021-01-18,40,28,7.4376545,US,Budweiser
384,2021-01-19,35,28,6.5079474,US,Budweiser
385,2021-01-20,33,28,6.136065,US,Budweiser
386,2021-01-21,33,28,6.136065,US,Budweiser
387,2021-01-22,42,28,7.8095369,US,Budweiser
388,2021-01-23,45,28,8.3673611,US,Budweiser
389,2021-01-24,42,45,8.238349,US,Budweiser
390,2021-01-25,92,45,18.045908,US,Budweiser
391,2021-01-26,100,45,19.615116,US,Budweiser
392,2021-01-27,55,45,10.788314,US,Budweiser
393,2021-01-28,50,45,9.8075581,US,Budweiser
