,date,raw_daily,raw_weekly,harmonized_daily,region,keyword
359,2021-12-26,71,60,19.62525,US,Heineken
360,2021-12-27,56,60,15.47907,US,Heineken
361,2021-12-28,60,60,16.584717,US,Heineken
362,2021-12-29,77,60,21.28372,US,Heineken
363,2021-12-30,49,60,13.544186,US,Heineken
364,2021-12-31,74,60,20.454485,US,Heineken
365,2021-01-01,44,39,16.173599,GB,Heineken
366,2021-01-02,55,39,20.216999,GB,Heineken
367,2021-01-03,44,41,14.027486,GB,Heineken
368,2021-01-04,58,41,18.490778,GB,Heineken
369,2021-01-05,43,41,13.708679,GB,Heineken
370,2021-01-06,59,41,18.809584,GB,Heineken
371,2021-01-07,63,41,20.084808,GB,Heineken
372,2021-01-08,68,41,21.678843,GB,Heineken
373,2021-01-09,85,41,27.098551,GB,Heineken
374,2021-01-10,58,42,16.999027,GB,Heineken
375,2021-01-11,58,42,16.999027,GB,Heineken
376,2021-01-12,67,42,19.636808,GB,Heineken
377,2021-01-13,43,42,12.602727,GB,Heineken
378,2021-01-14,72,42,21.102242,GB,Heineken
379,2021-01-15,70,42,20.516066,GB,Heineken
380,2021-01-16,100,42,29.308668,GB,Heineken
381,2021-01-17,72,37,24.646322,GB,Heineken
382,2021-01-18,34,37,11.638541,GB,Heineken
383,2021-01-19,42,37,14.377021,GB,Heineken
384,2021-01-20,31,37,10.61161,GB,Heineken
385,2021-01-21,52,37,17.800123,GB,Heineken
386,2021-01-22,61,37,20.880911,GB,Heineken
387,2021-01-23,61,37,20.880911,GB,Heineken
388,2021-01-24,35,33,12.012818,GB,Heineken
389,2021-01-25,42,33,14.415382,GB,Heineken
390,2021-01-26,38,33,13.042489,GB,Heineken
391,2021-01-27,49,33,16.817947,GB,Heineken
392,2021-01-28,51,33,17.504393,GB,Heineken
393,2021-01-29,64,33,21.966297,GB,Heineken
394,2021-01-30,35,33,12.012818,GB,Heineken
395,2021-01-31,32,36,13.063291,GB,Heineken
396,2021-02-01,21,36,8.5727844,GB,Heineken
397,2021-02-02,47,36,19.186708,GB,Heineken
398,2021-02-03,50,36,20.411392,GB,Heineken
399,2021-02-04,45,36,18.370253,GB,Heineken
400,2021-02-05,54,36,22.044302,GB,Heineken
401,2021-02-06,39,36,15.920885,GB,Heineken
402,2021-02-07,37,46,15.790996,GB,Heineken
403,2021-02-08,42,46,17.924913,GB,Heineken
404,2021-02-09,44,46,18.778481,GB,Heineken
405,2021-02-10,100,46,42.678364,GB,Heineken
406,2021-02-11,55,46,23.473101,GB,Heineken
407,2021-02-12,34,46,14.510644,GB,Heineken
408,2021-02-13,40,46,17.071346,GB,Heineken
409,2021-02-14,21,37,8.5727844,GB,Heineken
410,2021-02-15,37,37,15.104429,GB,Heineken
411,2021-02-16,43,37,17.553797,GB,Heineken
412,2021-02-17,56,37,22.860758,GB,Heineken
413,2021-02-18,48,37,19.594936,GB,Heineken
414,2021-02-19,42,37,17.145569,GB,Heineken
415,2021-02-20,49,37,20.003164,GB,Heineken
416,2021-02-21,43,37,17.613302,GB,Heineken
417,2021-02-22,31,37,12.697962,GB,Heineken
418,2021-02-23,37,37,15.155631,GB,Heineken
419,2021-02-24,44,37,18.022913,GB,Heineken
420,2021-02-25,51,37,20.890194,GB,Heineken
421,2021-02-26,41,37,16.794077,GB,Heineken
422,2021-02-27,48,37,19.66136,GB,Heineken
423,2021-02-28,42,39,12.82834,GB,Heineken
424,2021-03-01,53,39,16.188143,GB,Heineken
425,2021-03-02,68,39,20.769693,GB,Heineken
426,2021-03-03,53,39,16.188143,GB,Heineken
427,2021-03-04,62,39,18.937073,GB,Heineken
428,2021-03-05,49,39,14.966395,GB,Heineken
429,2021-03-06,90,39,27.4893,GB,Heineken
430,2021-03-07,55,40,15.756163,GB,Heineken
431,2021-03-08,42,40,12.031978,GB,Heineken
432,2021-03-09,78,40,22.345102,GB,Heineken
433,2021-03-10,54,40,15.469686,GB,Heineken
434,2021-03-11,71,40,20.339771,GB,Heineken
435,2021-03-12,76,40,21.77215,GB,Heineken
436,2021-03-13,80,40,22.918053,GB,Heineken
437,2021-03-14,48,37,14.987341,GB,Heineken
438,2021-03-15,45,37,14.050632,GB,Heineken
439,2021-03-16,59,37,18.421942,GB,Heineken
440,2021-03-17,67,37,20.91983,GB,Heineken
441,2021-03-18,78,37,24.354431,GB,Heineken
442,2021-03-19,50,37,15.611814,GB,Heineken
443,2021-03-20,40,37,12.489451,GB,Heineken
444,2021-03-21,50,41,14.746556,GB,Heineken
445,2021-03-22,40,41,11.797246,GB,Heineken
446,2021-03-23,41,41,12.092177,GB,Heineken
447,2021-03-24,59,41,17.400938,GB,Heineken
448,2021-03-25,86,41,25.364079,GB,Heineken
449,2021-03-26,100,41,29.493113,GB,Heineken
450,2021-03-27,78,41,23.004629,GB,Heineken
451,2021-03-28,42,60,19.594936,GB,Heineken
452,2021-03-29,47,60,21.927666,GB,Heineken
453,2021-03-30,84,60,39.189873,GB,Heineken
454,2021-03-31,91,60,42.455696,GB,Heineken
455,2021-04-01,34,60,15.862567,GB,Heineken
456,2021-04-02,49,60,22.860758,GB,Heineken
457,2021-04-03,73,60,34.057865,GB,Heineken
458,2021-04-04,49,69,37.3032,GB,Heineken
459,2021-04-05,40,69,30.45159,GB,Heineken
460,2021-04-06,30,69,22.838694,GB,Heineken
461,2021-04-07,34,69,25.88385,GB,Heineken
462,2021-04-08,30,69,22.838694,GB,Heineken
463,2021-04-09,45,69,34.258038,GB,Heineken
464,2021-04-10,68,69,51.7677,GB,Heineken
465,2021-04-11,100,75,81.645569,GB,Heineken
466,2021-04-12,42,75,34.291138,GB,Heineken
467,2021-04-13,14,75,11.430379,GB,Heineken
468,2021-04-14,26,75,21.227848,GB,Heineken
469,2021-04-15,39,75,31.84177,GB,Heineken
470,2021-04-16,55,75,44.90506,GB,Heineken
471,2021-04-17,24,75,19.594936,GB,Heineken
472,2021-04-18,29,50,21.330824,GB,Heineken
473,2021-04-19,28,50,20.59528,GB,Heineken
474,2021-04-20,30,50,22.06637,GB,Heineken
475,2021-04-21,36,50,26.479643,GB,Heineken
476,2021-04-22,33,50,24.273006,GB,Heineken
477,2021-04-23,30,50,22.06637,GB,Heineken
478,2021-04-24,36,50,26.479643,GB,Heineken
479,2021-04-25,28,58,22.473288,GB,Heineken
480,2021-04-26,25,58,20.065435,GB,Heineken
481,2021-04-27,27,58,21.67067,GB,Heineken
482,2021-04-28,29,58,23.275904,GB,Heineken
483,2021-04-29,26,58,20.868053,GB,Heineken
484,2021-04-30,50,58,40.130871,GB,Heineken
485,2021-05-01,51,58,40.933491,GB,Heineken
486,2021-05-02,38,58,41.367085,GB,Heineken
487,2021-05-03,26,58,28.303795,GB,Heineken
